userId,movieId,ratting,timestamp,last,histHighRatedMovieIds,negHistMovieIds,gender,age,occupation,zipCode,title,genres,label
2211,3189,4,974607567,1.0,1019|2967|2941|982|2363|3516|932|2874|3549|3751,3407|2502|3470|2442|3168|3235|321|910|350|2620,M,45,6,01950,My Dog Skip (1999),Comedy,1
2219,3189,4,974603538,1.0,2268|454|508|412|225|450|3107|605|2112|1547,733|2461|1414|194|1927|2105|2360|2135|763|422,M,25,6,60060,My Dog Skip (1999),Comedy,1
1059,1955,2,978284293,1.0,994|924|2871|2966|3911|3471|1258|3456|2076|1082,1662|819|2925|3005|2917|477|1243|1350|933|669,F,25,0,97213,Kramer Vs. Kramer (1979),Drama,0
1681,1955,4,974710767,1.0,3947|3421|1387|1278|3363|1953|1982|1997|1073|2178,3461|1935|3502|609|3049|1203|2447|2496|2297|193,M,18,4,78705,Kramer Vs. Kramer (1979),Drama,1
2306,1955,4,974493743,1.0,417|351|2943|932|1088|11|597|539|1193|1263,669|2245|3348|271|542|3159|1782|3201|3059|812,F,18,4,02138,Kramer Vs. Kramer (1979),Drama,1
5790,1955,4,958091934,1.0,1291|1834|2321|1674|2272|2716|1372|553|3168|3363,2114|1997|1264|2634|1866|3546|3383|1305|2649|2277,F,35,0,55303,Kramer Vs. Kramer (1979),Drama,1
1060,3864,3,975552221,1.0,3697|44|3916|3617|3177|3755|3798|3301|3825|3752,1753|962|1255|3423|2866|327|2284|3293|3227|3314,M,18,10,11235,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,0
1750,3864,1,974868214,1.0,1035|3932|2291|3481|2160|3920|1269|1284|2455|2454,3112|2326|34|726|669|1961|804|3822|3620|2235,M,50,5,10128,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,0
2342,3864,5,1041195859,1.0,3104|1036|1215|3000|1261|1222|969|2366|2000|3793,1629|2253|2847|1235|3395|2239|687|3164|3179|3110,M,35,3,48107,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,1
2814,3864,4,1043551810,1.0,1569|1517|2012|1049|1059|1303|50|1307|3147|3357,2277|2590|438|372|3378|1570|282|385|3844|2121,M,35,7,02127,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,1
3416,3864,3,967574871,1.0,832|491|440|2822|2762|457|436|1647|1968|1257,1095|1993|2772|3360|1216|1042|2960|1632|3795|2799,M,25,12,20850,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,0
3771,3864,3,966182751,1.0,3107|1375|1608|198|2409|2410|1544|1918|1590|20,530|432|3762|3191|1557|905|3302|344|429|48,M,25,1,14982,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,0
1061,3744,4,1012443440,1.0,2857|3175|3088|168|3360|2863|1197|3723|2791|2792,1472|3571|3705|946|1454|3077|3557|3270|3140|705,M,45,0,46060,Shaft (2000),Action|Crime,1
1997,3744,3,974695360,1.0,1500|1|2359|3060|231|471|1517|543|3253|3175,1591|680|2330|2261|2543|3017|746|1805|2429|2542,M,25,0,84108,Shaft (2000),Action|Crime,0
2062,3744,5,974661092,1.0,1729|47|555|6|3896|2001|2764|22|2280|1799,2097|2977|3407|3348|2600|1788|427|2146|3289|394,M,18,4,44646,Shaft (2000),Action|Crime,1
2854,3744,3,972578113,1.0,2712|2607|3174|2709|3512|2598|2693|2714|3751|3720,75|1049|2975|956|2110|757|650|1625|3819|1034,F,18,4,64151,Shaft (2000),Action|Crime,0
2992,3744,4,970726819,1.0,3596|3287|3225|3484|3173|3623|3717|3578|3753|3593,3027|2907|3826|410|3570|710|406|1244|3418|3140,M,18,4,14853,Shaft (2000),Action|Crime,1
3337,3744,4,967840203,1.0,593|912|1196|1208|971|1213|608|904|908|541,1914|144|2586|2261|2626|1743|1294|3404|1998|1142,M,25,4,97214,Shaft (2000),Action|Crime,1
3640,3744,4,966482041,1.0,3649|3807|3185|1587|3147|3273|3301|3615|3510|3555,3790|2204|3042|3611|1956|3588|2964|2414|872|1480,M,35,7,02370,Shaft (2000),Action|Crime,1
4547,3744,2,964649883,1.0,480|2858|2355|2686|3793|3751,1444|3306|2424|2960|2705|2169,M,18,12,02115,Shaft (2000),Action|Crime,0
1065,46,3,974948130,1.0,1777|708|468|339|2062|1821|2671|2316|587|2875,1721|3919|3548|3216|2608|1388|1811|2311|1279|3444,F,25,0,94402,How to Make an American Quilt (1995),Drama|Romance,0
1066,2266,2,974946913,1.0,2369|587|597|1409|2340|3528|3244|2724|736|1457,2140|1327|124|431|2481|2806|104|2751|2159|579,M,45,12,02151,"Butcher's Wife, The (1991)",Comedy|Romance,0
2072,2266,4,974662426,1.0,3528|1088|339|1441|708|2143|2875|2316|3103|444,990|110|1596|3300|3751|1824|1489|1008|311|1315,F,50,12,21133,"Butcher's Wife, The (1991)",Comedy|Romance,1
3609,2266,2,966615778,1.0,2302|500|1569|3247|367|3264|597|586|317|236,82|3770|2447|3840|1580|1572|76|2546|2482|2329,F,25,17,48239,"Butcher's Wife, The (1991)",Comedy|Romance,0
4828,2266,2,962906089,1.0,2671|543|1479|2724|222|708|1735|236|613|237,3348|1055|3622|2596|2298|3770|1215|3665|1129|2924,F,18,20,60194,"Butcher's Wife, The (1991)",Comedy|Romance,0
1070,3902,1,974941933,1.0,3107|2916|2028|3916|3555|3753|3173|2335|785|216,802|1484|3135|1461|1682|3332|517|2224|787|1947,F,45,2,20036,Goya in Bordeaux (Goya en Bodeos) (1999),Drama,0
1071,1537,5,975009938,1.0,468|2168|1457|2941|2822|1542|207|925|3122|3257,909|2196|237|715|1439|1116|2030|748|2320|242,M,50,16,13045,Shall We Dance? (Shall We Dansu?) (1996),Comedy,1
1073,1217,5,975864900,1.0,318|262|483|3095|1945|1280|1224|1293|2943|3683,3824|1741|1067|188|1977|2204|1707|983|3159|3398,F,25,6,72211,Ran (1985),Drama|War,1
1179,1217,5,974868747,1.0,1267|904|1212|1260|593|1617|608|50|2075|3090,2311|3726|1781|3645|292|1643|1145|3433|1324|3804,M,50,1,91030,Ran (1985),Drama|War,1
1077,3539,5,976490246,1.0,6|953|902|3266|555|2398|1610|3578|1729|968,1799|1843|2521|2232|2984|2158|959|3144|198|3094,M,25,3,60660,"Filth and the Fury, The (2000)",Documentary,1
1305,3539,4,974785178,1.0,1189|3182|549|1192|363|2064|3859|556|2677|3142,1146|3115|617|296|2087|1482|138|2931|3056|183,M,45,20,94121,"Filth and the Fury, The (2000)",Documentary,1
1078,369,5,974940060,1.0,1654|832|253|3176|351|2442|1902|537|1417|2829,3009|2460|3599|659|2969|1199|2348|865|3739|345,F,45,9,95661,Mrs. Parker and the Vicious Circle (1994),Drama,1
4168,369,5,965336688,1.0,253|537|2314|2236|767|469|1711|1726|55|331,3662|2857|2095|1266|2710|2929|2939|819|2|2873,F,45,6,37766,Mrs. Parker and the Vicious Circle (1994),Drama,1
1081,50,5,974952387,1.0,2997|2716|1682|2858|3424|293|1573|2571|2599|296,2280|2038|3246|1740|484|2404|1498|2803|794|788,M,18,4,68144-2410,"Usual Suspects, The (1995)",Crime|Thriller,1
1764,50,4,974785804,1.0,415|2375|3324|3821|3387|542|2296|135|355|2379,1935|597|2010|2914|353|2054|2231|3142|2420|2579,M,18,0,75149,"Usual Suspects, The (1995)",Crime|Thriller,1
1787,50,5,974701592,1.0,110|356|1270|2858|2706|2997|223|1252|1617|593,895|2167|807|3067|1305|2418|1606|3860|3611|1247,M,18,8,90210,"Usual Suspects, The (1995)",Crime|Thriller,1
1986,50,5,974683763,1.0,2182|2186|3364|590|3175|1582|2916|1252|1267|593,3805|2373|2125|1408|1750|1170|74|2362|3747|2721,M,50,13,91977,"Usual Suspects, The (1995)",Crime|Thriller,1
2995,50,5,970771755,1.0,1997|1219|3081|2746|2003|3264|407|2120|382|2804,293|3763|1916|3731|1579|3674|1049|1198|190|545,M,25,15,97333,"Usual Suspects, The (1995)",Crime|Thriller,1
3655,50,5,966452686,1.0,2143|2028|1203|318|527|1198|1233|1196|1617|2762,3420|2869|2396|1044|3443|2234|2660|2259|1262|28,F,25,7,94121,"Usual Suspects, The (1995)",Crime|Thriller,1
1083,3450,4,974934715,1.0,502|920|440|1198|2948|2947|484|711|34|2085,2729|506|1419|2267|1927|978|1200|276|1533|968,M,56,0,27705,Grumpy Old Men (1993),Comedy,1
4799,3450,4,963099955,1.0,1136|898|2302|1270|2174|1914|2395|1968|3253|2463,962|2212|1533|3604|791|1298|1831|1616|1113|660,F,18,4,02809,Grumpy Old Men (1993),Comedy,1
1084,2628,1,974993952,1.0,589|1358|3256|3147|16|2273|377|1608|356|110,2233|322|11|1296|2588|2917|3120|2570|3544|1124,M,1,19,03226,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,0
4902,2628,5,965151428,1.0,1101|2115|2406|1876|2094|2151|2150|913|1270|2407,1414|1432|1475|80|3616|2110|1497|3658|200|1267,M,35,14,84057,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,1
4910,2628,3,962679909,1.0,1210|589|1036|2947|1220|2985|2273|3744|1275|2278,2533|1064|3662|1749|277|2579|2608|1642|2233|422,M,18,12,84041,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,0
5863,2628,5,957666389,1.0,356|2076|2870|3175|2762|2996|3005|2829|2881|2906,3104|337|2373|2171|629|3083|2541|339|1603|325,F,25,14,89511,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,1
6029,2628,3,956722153,1.0,3505|3591|3526|3529|3546|3006|2908|2762|2959|2687,418|2104|3292|3562|3734|3804|2763|3693|314|2591,F,25,1,23185,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,0
1088,1186,4,1045995991,1.0,943|2019|3171|1201|1120|446|154|999|3543|2314,523|3093|1689|3408|725|616|2379|3635|1437|3327,F,1,10,98103,"Sex, Lies, and Videotape (1989)",Drama,1
2355,1186,2,974400749,1.0,21|2206|3039|1036|3549|2819|915|2268|2139|900,289|1285|1180|1038|3059|3128|3797|3480|1713|1275,F,45,9,13203,"Sex, Lies, and Videotape (1989)",Drama,0
3021,1186,4,970507013,1.0,1197|1617|164|2987|1253|2858|971,3033|2342|3930|997|3689|1630|3217,F,45,15,78750,"Sex, Lies, and Videotape (1989)",Drama,1
3518,1186,4,1042748869,1.0,911|1198|3897|3077|2357|3155|3854|2837|1041|3949,2483|1649|3435|3563|3436|249|3383|3238|387|1711,F,18,7,11215,"Sex, Lies, and Videotape (1989)",Drama,1
1090,2273,4,974932415,1.0,1961|1287|912|1247|954|1246|2762|2763|47|1645,10|3465|1946|2106|1933|2110|3850|1833|918|1883,M,25,7,94105,Rush Hour (1998),Action|Thriller,1
5458,2273,3,1026679248,1.0,3210|1968|1285|2174|441|3361|3521|101|1641|52,3548|1794|124|1179|2838|1002|1648|3735|613|1441,F,18,2,98102,Rush Hour (1998),Action|Thriller,0
5516,2273,5,959708104,1.0,3078|1641|2618|1537|1892|1617|1689|2353|733|1343,106|3157|2943|285|3844|1993|369|3217|3205|347,F,50,16,98257,Rush Hour (1998),Action|Thriller,1
5991,2273,5,1010888668,1.0,1307|1188|914|3438|1702|1204|3000|3077|3784|337,3412|731|50|604|968|3514|2763|2228|608|3495,F,35,20,94025,Rush Hour (1998),Action|Thriller,1
1092,1381,4,978282278,1.0,2087|1380|1029|1088|1032|2394|783|1566|48|2092,3679|796|3381|1677|953|45|1905|2768|2853|195,F,18,4,49525,Grease 2 (1982),Comedy|Musical|Romance,1
2090,1381,3,974766727,1.0,2518|2134|2469|3524|2054|1135|2378|2473|3688|2375,1400|1961|1420|2153|2241|476|2669|1154|1744|3872,M,35,17,48313,Grease 2 (1982),Comedy|Musical|Romance,0
5532,1381,3,959620919,1.0,404|1721|2406|377|587|852|788|1477|2950|1468,2810|3248|864|1749|2700|492|195|2940|1101|3097,M,25,17,27408,Grease 2 (1982),Comedy|Musical|Romance,0
1094,1653,4,974930589,1.0,1200|1407|1269|2671|783|3061|2424|2005|222|1049,3372|2450|3667|2364|2626|1302|1386|3766|1643|1532,F,18,0,92626,Gattaca (1997),Drama|Sci-Fi|Thriller,1
5270,1653,3,961174797,1.0,1967|367|1126|1387|1590|188|382|2454|1965|2288,1810|1266|2332|3348|3824|763|49|1929|103|3467,M,25,12,87571,Gattaca (1997),Drama|Sci-Fi|Thriller,0
5710,1653,5,958519712,1.0,110|198|377|380|2628|50|1617|745|924|1214,973|2093|2363|96|2443|1108|3801|191|1000|3890,M,25,15,90034,Gattaca (1997),Drama|Sci-Fi|Thriller,1
5892,1653,4,1010005839,1.0,1580|1584|2571|2916|718|480|671|1921|2232|780,3814|878|3679|2412|2571|324|1523|1975|3369|2973,M,45,2,10920,Gattaca (1997),Drama|Sci-Fi|Thriller,1
1099,502,1,974926805,1.0,1722|1372|1580|3020|653|2600|353|380|2723|1391,2922|2856|2155|2936|2052|3812|2502|1557|2681|2279,M,25,17,77059,"Next Karate Kid, The (1994)",Action|Children's,0
1793,502,1,974761989,1.0,1608|2273|648|1377|2628|316|780|1597|145|485,2685|1970|2791|2173|2454|2581|2214|3709|2997|2988,M,25,4,20008,"Next Karate Kid, The (1994)",Action|Children's,0
3486,502,2,967060195,1.0,1017|2005|2042|1013|1025|3399|2059|2082|2093|3438,2957|286|3130|2861|2497|2748|2388|1114|463|2609,F,18,0,98225,"Next Karate Kid, The (1994)",Action|Children's,0
3955,502,3,965675029,1.0,442|1792|1801|423|2881|168|1687|1918|3257|886,746|110|2940|2681|127|1000|1824|1912|3711|527,M,35,0,12831,"Next Karate Kid, The (1994)",Action|Children's,0
1100,419,1,974927417,1.0,180|3727|3070|1542|1261|735|2295|1711|1391|2387,344|2041|109|2443|2610|5|1007|2197|265|2711,M,25,0,60090,"Beverly Hillbillies, The (1993)",Comedy,0
2909,419,2,1009400401,1.0,2359|3948|3301|2472|371|3809|3861|2861|1837|3715,3477|805|1854|1991|1750|1639|1731|3746|2142|2369,M,25,7,43228,"Beverly Hillbillies, The (1993)",Comedy,0
1101,1884,3,1045589806,1.0,1225|999|2301|515|1916|1023|2017|1283|3247|203,379|920|3721|757|2945|2732|143|2308|3924|2005,M,35,1,06417,Fear and Loathing in Las Vegas (1998),Comedy|Drama,0
2235,1884,5,974615460,1.0,1682|1784|1393|2501|150|2890|524|62|2236|2682,245|1209|3353|3616|73|37|3565|502|2888|1889,M,1,10,46324,Fear and Loathing in Las Vegas (1998),Comedy|Drama,1
1103,1258,4,974923255,1.0,1897|2570|3578|3499|1219|1333|1387|2716|2160|2455,2649|2749|436|1025|3684|3715|540|1578|970|2779,F,45,7,60605,"Shining, The (1980)",Horror,1
4074,1258,5,965500075,1.0,231|2028|1090|1393|1680|778|2918|3203|1246|968,1787|588|2543|3199|108|907|2447|2184|3747|463,M,35,6,78746,"Shining, The (1980)",Horror,1
1105,3326,3,983197535,1.0,377|1892|1573|2707|3555|3510|2861|47|2542|3481,1832|3220|1705|2446|3198|377|542|3905|3404|1439,M,35,6,48105,What Planet Are You From? (2000),Comedy|Sci-Fi,0
5395,3326,3,982015393,1.0,1092|2352|994|1673|1084|3481|3083|337|2686|3175,3134|1490|3186|3033|328|2202|2371|3568|886|1911,M,50,1,13224,What Planet Are You From? (2000),Comedy|Sci-Fi,0
1108,3124,4,974919609,1.0,480|2160|3160|1965|2455|1580|3927|266|144|3555,3562|1990|2934|1527|3730|1937|3938|3777|3740|1543,M,56,1,93003,Agnes Browne (1999),Comedy|Drama,1
1113,2551,4,1045621403,1.0,3000|3386|2248|3134|1221|541|527|1394|1914|2348,3576|2227|3134|921|3516|3858|1862|130|968|1532,M,18,4,97215,Dead Ringers (1988),Drama|Thriller,1
1117,1287,4,1025135060,1.0,1552|3082|1183|2165|597|3264|95|89|2393|3712,3549|456|3336|3822|2574|3424|844|1369|3208|955,M,18,14,10017,Ben-Hur (1959),Action|Adventure|Drama,1
5363,1287,5,960506571,1.0,2881|329|736|1372|1918|208|2393|2334|2002|1690,2009|2940|2913|3539|3430|2686|2120|3346|589|970,M,56,13,30673,Ben-Hur (1959),Action|Adventure|Drama,1
5633,1287,5,959014384,1.0,2968|3470|3359|858|2019|1208|1299|527|2324|919,3270|101|2436|2992|3267|753|2321|2188|3492|3323,M,50,1,98262,Ben-Hur (1959),Action|Adventure|Drama,1
1119,2392,3,974916872,1.0,982|1959|1958|1727|580|46|2059|1586|2942|2421,110|2266|59|795|3372|2070|874|353|1554|2174,M,35,1,90504,Jack Frost (1998),Comedy|Drama,0
1448,2392,3,981389984,1.0,117|3115|3578|3182|2912|2019|3189|3858|2542|1635,3446|135|2888|2256|3530|1269|2248|2667|3076|2141,F,25,3,17522,Jack Frost (1998),Comedy|Drama,0
1122,1129,4,974910958,1.0,1544|196|880|750|924|1199|1253|2660|2571|3702,2513|1721|654|3214|562|1221|368|2378|649|1047,M,56,14,02632,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,1
1123,303,3,974909260,1.0,1947|3513|3753|3409|3173|1266|590|383|2012|553,1753|1733|2303|951|547|2293|1105|2423|2670|3881,M,50,0,91789,"Quick and the Dead, The (1995)",Action|Adventure|Western,0
1126,303,3,974906837,1.0,1193|590|808|1784|593|527|2028|2310|3147|1266,2758|3083|3389|3072|3757|1936|2870|464|2739|2222,M,56,16,13031,"Quick and the Dead, The (1995)",Action|Adventure|Western,0
4032,303,5,965514777,1.0,1201|1283|3037|3671|553|1007|2921|2401|996|2478,3000|391|1746|440|1917|1765|680|3869|3235|2641,M,25,12,56301,"Quick and the Dead, The (1995)",Action|Adventure|Western,1
5047,303,3,974693503,1.0,1584|29|480|1356|1372|1876|316|1603|590|648,2467|3919|3835|1344|252|1848|3559|3062|3114|2388,M,45,6,23452,"Quick and the Dead, The (1995)",Action|Adventure|Western,0
1124,700,4,980351516,1.0,3175|1060|2858|3481|3578|3793|3510|1500|2321|2841,2247|2363|3742|2|3635|293|947|390|2396|2662,M,25,2,60156,Angus (1995),Comedy,1
4855,700,4,962930303,1.0,2268|1396|318|300|1411|2966|1682|1625|2762|928,3800|2326|1875|547|867|362|1393|3383|1725|1975,M,25,12,90034,Angus (1995),Comedy,1
1125,2269,4,1041833392,1.0,36|2797|454|3361|1307|2676|647|539|1602|1359,701|3788|1011|2559|1016|2973|974|3867|159|3726,F,18,4,53715,Indecent Proposal (1993),Drama,1
3589,2269,2,1019404461,1.0,3699|1240|805|380|2376|1747|2987|383|3082|2762,2688|2722|3264|3306|2344|3140|3942|2877|3353|405,F,45,0,80010,Indecent Proposal (1993),Drama,0
4889,2269,4,963010314,1.0,3105|1271|1693|11|253|1416|832|805|3173|2431,3191|3684|525|142|591|1556|2704|1231|2249|1717,M,18,4,63108,Indecent Proposal (1993),Drama,1
1127,3700,4,978707564,1.0,3578|551|1965|480|1035|661|648|144|1600|3555,1570|3899|2170|3071|3018|618|1205|913|1934|2118,M,25,0,11788,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,1
2284,3700,2,974528494,1.0,3576|1376|1580|2407|2657|1127|1019|2009|3770|2140,1592|3762|2726|3944|3209|795|49|2891|421|3764,M,25,20,90024,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,0
1128,1191,2,975356201,1.0,2641|3844|3206|3481|1148|3134|950|246|3007|162,2294|3920|3685|2671|2631|1866|1126|3145|2849|2575,M,25,1,72701,Madonna: Truth or Dare (1991),Documentary,0
3826,1191,4,966034459,1.0,608|25|3260|3160|593|1639|1719|36|246|1361,1394|1849|1263|1734|2778|1646|1236|529|1175|2250,M,25,1,48105,Madonna: Truth or Dare (1991),Documentary,1
1131,2904,5,974902039,1.0,1961|1293|1161|1949|1095|1649|3105|959|1240|1307,1845|1350|1669|1149|1615|3702|3672|1864|1320|1400,M,56,13,12570,Rain (1932),Drama,1
1132,60,4,974890509,1.0,2797|1097|2100|2161|1967|2005|1073|2|3438|1019,231|2498|2262|3776|846|2865|1328|3570|765|2938,M,18,12,98225,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,1
2256,60,4,974591245,1.0,590|986|362|733|349|2006|653|158|10|380,3660|2943|2061|942|209|3187|2138|2128|3466|13,F,45,15,59840,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,1
2510,60,5,974073931,1.0,2872|2797|2628|2100|1019|2015|2|2054|788|317,130|230|1183|767|1441|2349|674|1579|1167|625,M,25,7,37930,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,1
4461,60,3,965073822,1.0,1205|3213|3396|551|2090|2005|1191|247|2100|2140,1798|1930|1252|878|2644|2849|2226|2358|3890|997,M,25,20,81101,"Indian in the Cupboard, The (1995)",Adventure|Children's|Fantasy,0
1137,3884,2,989332593,1.0,2245|357|2112|848|3886|3317|3858|3852|2769|3916,335|102|3747|2460|1924|706|2963|974|2370|3540,M,18,4,13165,"Crew, The (2000)",Comedy,0
3836,3884,2,968482642,1.0,3006|924|2709|2038|2138|1945|1125|2133|3363|431,2298|2034|3590|1497|3940|773|3930|79|906|313,F,50,8,84770,"Crew, The (2000)",Comedy,0
1138,1597,4,974880657,1.0,3824|509|2324|1639|778|1704|3148|3186|3174|364,1707|1483|3267|2820|3419|411|144|2683|225|3364,M,18,12,12047,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,1
1202,1597,4,1041136777,1.0,1610|483|986|2858|1035|147|2681|3551|1203|1947,638|3772|3071|349|3254|1281|3844|2995|3149|3944,M,35,12,97006,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,1
2905,1597,4,1029725556,1.0,1566|1907|317|364|531|1028|32|1214|2628|1459,1902|3768|261|573|2047|3481|3059|523|3353|2946,M,35,17,55407,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,1
3022,1597,2,970507475,1.0,1277|1287|1912|457|1210|1291|474|3578|861|380,2450|534|1794|3643|3129|1302|1954|1258|2716|1973,M,25,17,78730,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,0
1144,3534,2,974875644,1.0,110|2791|1249|1259|3538|1673|1035|2948|480|144,459|66|3678|1701|1696|3079|1456|1448|305|2682,M,25,7,94025,28 Days (2000),Comedy,0
1154,3534,4,974866580,1.0,1032|3863|3897|3948|3896|2076|356|2572|1203|924,2022|2472|2946|3504|1932|3760|3309|3096|3617|1223,F,1,10,53545,28 Days (2000),Comedy,1
1419,3534,4,974761622,1.0,1721|2858|1259|3160|3481|3510|266|2657|3512|3124,1840|291|831|3721|2841|3764|738|2187|2067|3466,F,25,1,95336,28 Days (2000),Comedy,1
2741,3534,4,973222572,1.0,47|457|628|2916|832|2353|161|2763|2858|2706,3687|2458|1460|3581|1959|2214|2407|2741|1238|1659,M,25,14,60614,28 Days (2000),Comedy,1
2933,3534,4,977543801,1.0,1079|1222|1231|3361|1259|1197|1242|2064|1291|3948,3|268|1202|1780|3310|2433|1242|2403|640|3680,M,35,11,32082,28 Days (2000),Comedy,1
3325,3534,3,967911513,1.0,3408|593|3247|2908|1959|2692|2762|3798,481|397|2007|1666|1931|2695|2332|1238,F,35,14,39180,28 Days (2000),Comedy,0
4563,3534,3,964493958,1.0,2396|2599|1265|527|608|318|36|2028|3006|3408,1488|664|1082|3297|2776|1448|88|1682|3787|3893,F,25,6,22903,28 Days (2000),Comedy,0
1146,2974,1,974939798,1.0,543|229|3505|353|481|2763|288|2672|3697|2468,1724|3726|779|2703|3365|3504|1628|679|1275|3182,F,18,16,80260,Bats (1999),Horror|Thriller,0
5828,2974,1,957893740,1.0,3471|260|2028|3072|344|2908|2959|2912|2976,2883|2399|710|3419|404|2055|1145|83|798,M,25,17,90048,Bats (1999),Horror|Thriller,0
1148,1136,5,974872001,1.0,1194|2542|449|3525|2797|1073|3253|39|1060|2352,2312|927|2255|1782|2893|3316|3745|3118|2723|3657,M,35,17,92618,Monty Python and the Holy Grail (1974),Comedy,1
1941,1136,3,1030922433,1.0,1046|277|3449|3882|32|3950|3914|161|627|628,514|2941|475|2245|664|1674|358|2358|1681|3094,M,35,17,94550,Monty Python and the Holy Grail (1974),Comedy,0
2764,1136,5,1005502856,1.0,3700|916|969|2692|1307|1197|1247|1296|1947|2936,1465|344|839|3943|2460|2601|2986|742|986|1783,M,25,7,91403,Monty Python and the Holy Grail (1974),Comedy,1
2807,1136,4,972867572,1.0,2345|1096|1264|1960|1282|945|1178|1584|1921|936,3554|29|3405|2246|631|1087|1674|145|2376|2861,F,35,11,22043,Monty Python and the Holy Grail (1974),Comedy,1
1156,468,3,974865313,1.0,2724|2297|3269|266|276|1541|2316|1100|2906|605,3414|2841|1211|2275|2334|2620|146|2159|549|2883,F,50,2,33334,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,0
2041,468,2,1015353010,1.0,2952|1213|2300|2692|2208|3125|1732|1366|45|1902,1728|760|3242|1922|3841|3873|1160|2279|2688|734,F,25,20,24015,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,0
3693,468,3,1046383212,1.0,2917|2300|2390|2248|293|249|3000|3745|909|911,2162|2448|2529|2229|3771|3076|3846|2508|631|3477,M,25,15,94062,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,0
1160,2714,4,1008037748,1.0,3617|2395|3081|2840|2700|2762|3157|3114|2987|3793,1176|728|2764|1952|3596|3336|1193|2519|3931|2849,M,18,14,07017,"Wood, The (1999)",Drama,1
2314,2714,2,974481054,1.0,2318|3578|3160|2734|2686|2396|2762|3185|2702|3176,2036|712|3510|2759|1641|258|2158|2414|1250|1767,F,25,1,13210,"Wood, The (1999)",Drama,0
2392,2714,4,974296517,1.0,2394|2598|2906|2396|2724|2762|3157|3185|3384|3114,2746|712|3826|1845|1684|3578|1805|2540|2533|1643,F,56,3,06040,"Wood, The (1999)",Drama,1
5459,2714,5,959912924,1.0,2716|2676|24|2396|2762|3081|2840|2841|2907|2806,429|1277|933|1327|1417|243|1849|3309|1657|3481,F,1,10,99016,"Wood, The (1999)",Drama,1
1161,1207,5,974863128,1.0,3067|1198|1267|922|903|924|296|898|1952|50,387|1553|2738|1951|3740|2788|1092|2249|2876|3162,M,25,0,10025,To Kill a Mockingbird (1962),Drama,1
1180,1207,5,974856102,1.0,3386|903|1193|1212|3365|904|1294|2804|1203|1250,1555|928|387|1051|2778|326|410|871|2479|414,F,50,20,95503,To Kill a Mockingbird (1962),Drama,1
3574,1207,5,966732526,1.0,3637|3729|736|3301|1587|3773|3841|3766|3578|3175,777|1078|2067|121|3398|2652|947|1449|201|3549,F,35,6,33314,To Kill a Mockingbird (1962),Drama,1
4110,1207,5,965366406,1.0,919|3095|2101|904|908|922|3467|1254|969|3133,261|3887|318|2774|3466|383|1385|2508|2517|2526,F,45,7,41722,To Kill a Mockingbird (1962),Drama,1
5215,1207,5,961551241,1.0,2521|3435|858|1230|1204|1221|1252|720|745|260,2960|3416|2594|2643|780|1777|621|1296|2283|2985,F,56,6,91941,To Kill a Mockingbird (1962),Drama,1
1165,2533,3,1045871531,1.0,1193|2236|253|1183|1265|3556|3186|2580|999|2529,1784|1896|2794|1093|2848|156|430|3744|3092|3127,M,25,12,45014,Escape from the Planet of the Apes (1971),Action|Sci-Fi,0
1167,2953,3,974863828,1.0,2336|1721|3060|2881|2243|1641|497|1784|367|586,1420|2105|3693|2006|927|273|3846|2281|2749|81,F,50,1,55126,Home Alone 2: Lost in New York (1992),Children's|Comedy,0
